time,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
1,1851,2336,2101,2062,2105,0.013230588,-3.0072306E-6,-0.0018407778,291,284,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,6
1,1851,2335,2101,2062,2104,0.013207579,-2.9648747E-6,-0.002103746,291,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,1
1,1849,2336,2102,2062,2105,0.013207579,-2.9648747E-6,-0.002103746,291,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.671814,36.53,0
1,1852,2336,2101,2061,2105,0.013207579,-2.9648747E-6,-0.002103746,291,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.671814,36.53,0
1,1852,2335,2103,2059,2081,0.013230588,-3.0132812E-6,-0.0023667142,292,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.671814,36.53,0
1,1851,2336,2102,2063,2106,0.013230588,-3.0132812E-6,-0.0018407779,291,284,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,0
1,1852,2337,2101,2062,2105,0.013207579,-2.9709254E-6,-0.002103746,291,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,0
1,1851,2336,2102,2062,2105,0.013207579,-2.9709254E-6,-0.002103746,291,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.656189,36.53,0
1,1846,2321,2102,2063,2105,0.013230588,-3.0193319E-6,-0.0018407778,291,284,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.656189,36.53,0
1,1852,2335,2102,2063,2105,0.013230588,-3.0193319E-6,-0.0018407778,291,284,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.703064,36.53,0
1,1852,2336,2103,2062,2105,0.013207579,-2.976976E-6,-0.002103746,291,283,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.703064,36.53,0
1,892,1597,1841,909,1318,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
1,888,1600,1845,911,1309,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,0
1,909,1615,1845,956,1331,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,0
1,904,1611,1852,930,1323,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,0
1,887,1595,1841,907,1311,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,0
1,890,1597,1839,908,1324,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,0
1,883,1596,1842,907,1308,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,0
1,887,1595,1839,906,1313,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
1,886,1596,1839,906,1309,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
1,892,1600,1844,915,1315,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
1,887,1597,1841,907,1312,0.0135527365,7.0430665E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
1,887,1594,1839,906,1310,0.013575746,6.9038983E-6,-0.0057853004,306,284,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
1,884,1597,1841,907,1309,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
1,883,1594,1842,898,1298,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
1,886,1595,1842,907,1311,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
1,887,1597,1842,907,1309,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
1,885,1596,1839,907,1309,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
1,886,1596,1839,907,1310,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,887,1596,1842,908,1316,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,891,1599,1843,912,1313,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
2,860,1534,1842,911,1313,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,885,1595,1839,907,1310,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,888,1596,1841,908,1311,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,893,1600,1843,914,1314,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,888,1599,1843,910,1311,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
2,889,1597,1838,919,1307,0.0135527365,7.0370156E-6,-0.0060482686,306,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,884,1597,1842,905,1308,0.013529727,7.1761838E-6,-0.0057853004,305,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,877,1656,1841,907,1311,0.013529727,7.1761838E-6,-0.0057853004,305,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
2,887,1598,1842,908,1319,0.013529727,7.1761838E-6,-0.0057853004,305,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
2,893,1591,1838,903,1309,0.013506718,7.309301E-6,-0.005522332,304,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
2,818,1508,1725,823,1261,0.0130005125,1.0104766E-5,2.6296638E-4,282,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,716,1419,1645,710,1154,0.012517309,9.9777E-6,0.0057852967,261,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,915,1605,1837,940,1332,0.012540318,1.0110817E-5,0.0055223284,262,283,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
3,869,1531,1765,859,1333,0.012655365,1.074615E-5,0.0042074877,267,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,900,1587,1821,916,1326,0.012678375,1.0842963E-5,0.004470456,267,284,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,801,1495,1732,800,1241,0.012563327,1.0328646E-5,0.00525936,263,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,1
3,766,1446,1671,749,1213,0.0124943,9.965598E-6,0.0060482644,260,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
3,771,1541,1789,837,1247,0.012517309,1.0104766E-5,0.0063112327,260,284,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
3,871,1538,1780,856,1321,0.012563327,1.0395203E-5,0.00525936,263,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,846,1551,1810,832,1277,0.012563327,1.0395203E-5,0.00525936,263,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,887,1573,1811,898,1317,0.012586337,1.0516219E-5,0.004996392,264,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,861,1549,1793,864,1302,0.012586337,1.0516219E-5,0.004996392,264,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
3,874,1554,1810,855,1309,0.012632355,1.0746149E-5,0.0044704555,266,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
3,835,1543,1795,846,1277,0.012632355,1.0746149E-5,0.0044704555,266,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,855,1549,1799,860,1298,0.012655364,1.0849013E-5,0.004207487,267,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,860,1568,1781,863,1290,0.012678374,1.0945826E-5,0.003944519,268,283,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
3,858,1558,1806,868,1296,0.012655364,1.0855064E-5,0.004207487,267,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,860,1558,1806,867,1299,0.012655364,1.0855064E-5,0.004207487,267,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
4,856,1555,1805,863,1294,0.012655364,1.0855064E-5,0.004207487,267,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
4,846,1547,1797,852,1284,0.012655364,1.0855064E-5,0.004207487,267,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
4,851,1547,1795,855,1291,0.012609345,1.0661438E-5,0.0047334237,265,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
4,832,1525,1770,833,1277,0.012540316,1.0334695E-5,0.005522328,262,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,2
4,816,1478,1691,801,1238,0.012701382,1.12241605E-5,0.0036815512,269,283,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
4,271,452,401,261,322,0.011159741,5.5485066E-6,-0.034974765,309,176,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,249,295,300,243,273,0.0059857224,1.8658242E-4,-0.075734824,274,4082,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,1
4,249,296,298,244,272,0.0033701344,3.8505314E-4,-0.1362175,332,3910,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,2
4,264,371,368,260,295,-0.0013031614,0.0010256045,-0.19696315,345,3692,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
4,600,977,964,531,831,-0.0076438785,0.0022908966,-0.2577088,320,3436,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
4,1724,2069,2068,1807,1930,-0.013940586,0.0039505176,-0.3268694,310,3163,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
4,1977,2270,2408,2034,2127,-0.01914873,0.005716238,-0.41654152,361,2873,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,2032,2422,2863,2119,2141,-0.020790024,0.0064423974,-0.5522331,580,2576,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,1
4,1954,3238,3891,2315,1973,-0.019105332,0.0054043205,-0.734733,970,2272,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,2063,3855,2322,3790,1763,-0.01715896,0.0036458187,-0.92564785,1390,1966,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
4,2447,2319,2210,3853,1853,-0.017131288,0.0036090482,-1.0902659,1704,1654,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,1
5,3444,2167,2174,2492,2357,-0.018014096,0.005302569,-1.2299019,1928,1347,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.687439,36.53,2
5,3827,2012,2091,1735,2791,-0.018767994,0.0074277613,-1.3582304,2123,1054,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
5,3243,1934,1900,1788,3846,-0.018996147,0.008484878,-1.4926071,2355,775,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,2
5,1951,2026,2008,1797,3879,-0.018839784,0.0064891493,-1.6569622,2711,506,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,2
5,1933,1905,1798,1682,2524,-0.019330872,8.0391235E-4,-1.8631291,3227,238,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
5,1893,1997,1934,1801,2059,-0.020199547,-0.0020824769,-2.038003,3625,4067,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1790,2080,2041,1832,2054,-0.019930098,-0.0015483394,-2.178428,3879,3787,-109.32061,0.24427481,15.687023,-0.6239624,0.001953125,-1.671814,36.53,2
