nanoTime,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp
11672752798000,4039,4064,4072,4052,4038,0.016430357,-0.0030745973,-0.5112101,1343,3495,0.6946565,0.90839696,-1.0992366,0.076171875,-0.26293945,-1.1940918,31.77706
11672815160100,4039,4063,4071,4053,4038,0.016931176,-0.0033575906,-0.51831037,1369,3494,-0.3053435,1.4274809,-1.5877863,0.040771484,-0.30395508,-1.1589355,31.824118
11672877393500,4039,4063,4072,4053,4039,0.01703118,-0.0034144716,-0.51909935,1373,3495,-1.3358779,1.2366412,-0.83206105,0.064697266,-0.24194336,-1.1943359,31.682941
11672939505900,4039,4063,4072,4053,4038,0.01709111,-0.0034487275,-0.5198883,1376,3495,-1.3282443,1.038168,-1.0305344,0.052001953,-0.25683594,-1.1740723,31.77706
11673001748500,4040,4065,4071,4053,4039,0.01715101,-0.0034830407,-0.5206772,1379,3495,-1.0610687,-0.13740458,-0.8091603,0.052734375,-0.2331543,-1.1933594,31.682941
11673065264000,4038,4063,4071,4052,4038,0.017170966,-0.0034944976,-0.5209402,1380,3495,0.099236645,0.4427481,-1.1145039,0.047851562,-0.25170898,-1.1689453,31.824118
11673127161300,4039,4063,4071,4053,4039,0.017310608,-0.0035747709,-0.522781,1387,3495,-0.030534351,0.740458,-1.3664122,0.06738281,-0.25854492,-1.1687012,31.73
11673190042100,4040,4063,4071,4053,4039,0.017788328,-0.0038518,-0.52909243,1411,3495,0.4274809,2.5114503,-0.97709924,0.063964844,-0.29956055,-1.1445312,31.73
11673251305200,4039,4063,4071,4053,4039,0.01840283,-0.0042139874,-0.5367187,1441,3496,0.45801526,1.7633588,-0.6946565,0.048095703,-0.2939453,-1.177002,31.77706
11673313190600,4040,4063,4071,4052,4038,0.01881745,-0.0044621397,-0.5422412,1462,3496,-0.045801528,0.9312977,-1.1755725,0.03930664,-0.24487305,-1.166748,31.77706
11673374706700,4039,4065,4071,4052,4039,0.019230677,-0.0047126035,-0.5477637,1483,3496,1.8549619,-0.007633588,-0.7633588,0.06518555,-0.27856445,-1.1875,31.824118
11673439282800,4039,4063,4072,4054,4039,0.019152114,-0.0046646516,-0.5467118,1479,3496,-2.832061,1.6030535,-1.0839695,0.068603516,-0.25170898,-1.1918945,31.824118
11673500920500,4040,4065,4071,4053,4039,0.019427044,-0.004832537,-0.5503934,1493,3496,2.1755726,1.6564885,-1.2061069,0.047851562,-0.26782227,-1.1672363,31.77706
11673563311200,4039,4065,4071,4053,4038,0.019662268,-0.004977138,-0.55354893,1505,3496,-2.3053436,0.20610687,-1.8091604,0.049560547,-0.20581055,-1.2121582,31.77706
11673625981600,4039,4063,4071,4051,4039,0.019446868,-0.004844227,-0.5506563,1494,3496,-0.2977099,-0.4351145,-1.29771,0.076171875,-0.24804688,-1.1831055,31.77706
11673688687000,4040,4065,4071,4053,4038,0.019466475,-0.0048562717,-0.5509193,1495,3496,0.33587787,1.221374,-0.9236641,0.07397461,-0.2626953,-1.1816406,31.635881
11673752202000,4039,4063,4071,4053,4039,0.01948609,-0.004868301,-0.55118227,1496,3496,0.48854962,1.9312977,-1.2442749,0.056396484,-0.22753906,-1.2016602,31.77706
11673813135300,4039,4063,4071,4053,4038,0.0195057,-0.004880341,-0.55144525,1497,3496,-0.48854962,-2.0076337,-0.45801526,0.071777344,-0.25708008,-1.1794434,31.73
11673876575800,4039,4064,4071,4053,4039,0.019505704,-0.0048803356,-0.55144525,1497,3496,-0.79389316,4.0458016,-1.4580153,0.09790039,-0.26953125,-1.1796875,31.73
11673939011400,4039,4062,4070,4051,4039,0.019544896,-0.0049044564,-0.5519712,1499,3496,0.8167939,4.80916,-2.2290077,0.041259766,-0.24658203,-1.182373,31.918236
11674000593800,4038,4065,4072,4052,4037,0.019544892,-0.0049044676,-0.5519712,1499,3496,-0.2519084,1.1755725,-0.8854962,0.03540039,-0.2565918,-1.1738281,31.682941
11674062725100,4039,4063,4072,4052,4039,0.0195253,-0.0048923963,-0.5517082,1498,3496,-0.36641222,0.8396947,-1.4580153,0.035888672,-0.24902344,-1.1801758,31.77706
11674124987500,4039,4065,4071,4053,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674186963300,4039,4065,4071,4053,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674248934600,4039,4039,4071,4053,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674313364400,4039,4039,4071,4053,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674375799900,4039,4039,4039,4053,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674438605500,4039,4039,4039,4039,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674499829700,4039,4039,4039,4039,4039,0.019505702,-0.0048803412,-0.55144525,1497,3496,-0.27480915,1.8931298,-0.9847328,0.050048828,-0.25439453,-1.1682129,31.824118
11674562651900,4039,4064,4070,4053,4039,0.021332504,-0.0059951497,-0.6027241,1641,3445,0.10687023,0.5038168,-1.0076336,0.059326172,-0.24853516,-1.1833496,31.871176
11674624302600,4039,4063,4071,4053,4038,0.020634426,-0.0055078166,-0.61508363,1646,3403,-0.9312977,1.167939,-1.2290076,0.06347656,-0.25341797,-1.1772461,31.77706
11674685553000,4039,4065,4071,4053,4040,0.019960398,-0.0050263237,-0.6277063,1652,3361,0.35114503,0.45801526,-0.9694657,0.057617188,-0.26513672,-1.1733398,31.871176
11674747481200,4039,4063,4071,4053,4038,0.019755848,-0.0048772506,-0.6300731,1651,3351,1.351145,1.9312977,-1.0152671,0.068847656,-0.24609375,-1.1921387,31.682941
11674810087900,4040,4063,4072,4053,4039,0.019532604,-0.0047147623,-0.62796926,1640,3349,-0.33587787,1.0229008,-1.1755725,0.05517578,-0.25219727,-1.1799316,31.77706
11674872025500,4039,4063,4071,4053,4038,0.019774508,-0.0048907106,-0.63138795,1654,3349,0.0,1.4961832,-1.3206106,0.061523438,-0.25634766,-1.1855469,31.871176
11674935054700,4039,4063,4071,4053,4039,0.019811664,-0.004917864,-0.63138795,1655,3350,-2.427481,1.5801526,-1.6259542,0.04296875,-0.2668457,-1.1777344,31.77706
11674997656800,4040,4063,4071,4052,4039,0.019830242,-0.004931441,-0.6321769,1657,3349,-0.97709924,-0.07633588,-0.9160305,0.050048828,-0.27075195,-1.1687012,31.871176
11675060930500,4039,4063,4072,4053,4039,0.019811675,-0.0049178493,-0.63138795,1655,3350,-1.2442749,-0.10687023,-0.3129771,0.080322266,-0.26123047,-1.1708984,31.77706
11675123530300,4040,4063,4072,4053,4039,0.019867387,-0.0049586096,-0.6321769,1658,3350,1.70229,1.2290076,-1.5725191,0.045410156,-0.26171875,-1.1679688,31.824118
11675185647300,4039,4063,4072,4053,4038,0.020293454,-0.0052725235,-0.63769937,1680,3351,-0.35877863,0.47328246,-1.1908396,0.06201172,-0.26635742,-1.1772461,31.77706
11675247194000,4039,4063,4071,4054,4039,0.021139983,-0.0059078834,-0.6503221,1730,3350,0.648855,0.57251906,-1.29771,0.051757812,-0.26123047,-1.1794434,31.77706
11675309583600,4041,4065,4071,4053,4038,0.022142066,-0.0066807857,-0.6647854,1782,3350,0.3129771,0.54198474,-1.1832061,0.0703125,-0.24707031,-1.1914062,31.77706
11675373786400,4039,4063,4071,4053,4039,0.02282799,-0.0072230254,-0.6747782,1820,3350,-1.8625954,1.3129771,-1.9312977,0.040771484,-0.21826172,-1.1345215,31.77706
11675438204400,4039,4064,4071,4053,4038,0.02318666,-0.00751136,-0.68003774,1840,3350,-0.7480916,1.908397,-1.2671756,0.03491211,-0.2512207,-1.1955566,31.824118
11675500755800,4038,4063,4071,4053,4039,0.023526039,-0.0077869534,-0.6850342,1859,3350,0.36641222,1.1450381,-0.5038168,0.02368164,-0.27026367,-1.1850586,31.871176
11675561830700,4039,4063,4072,4053,4039,0.023543857,-0.007801512,-0.68582314,1861,3349,-0.2977099,0.32824427,3.816794,0.06616211,-0.25073242,-1.192627,31.871176
11675623837100,4038,4063,4071,4052,4039,0.023579456,-0.007830675,-0.6863491,1863,3349,0.13740458,3.3053436,5.5419846,0.052490234,-0.22631836,-1.1818848,31.77706
11675685083100,4039,4063,4071,4052,4039,0.023490451,-0.0077577755,-0.6860861,1860,3347,-2.2748091,0.5801527,-0.8396947,0.053222656,-0.25708008,-1.1887207,31.871176
11675749090200,4039,4065,4071,4052,4038,0.023188012,-0.0075097,-0.6884529,1856,3334,-0.14503817,-0.39694658,-0.79389316,0.06225586,-0.23999023,-1.1799316,31.871176
11675811202300,4039,4063,4072,4052,4038,0.023116957,-0.007451201,-0.6895048,1856,3330,-0.3740458,1.2824427,-0.64122134,0.05834961,-0.26879883,-1.1796875,31.824118
11675875034900,4039,4063,4071,4053,4038,0.02308143,-0.0074219485,-0.68897885,1854,3330,0.20610687,0.5801527,-1.2290076,0.053222656,-0.24804688,-1.1777344,31.77706
11675937912600,4037,4063,4071,4053,4039,0.023063663,-0.007407325,-0.6887159,1853,3330,-0.870229,1.7480916,-0.46564886,0.067871094,-0.25512695,-1.1845703,31.871176
11676001128500,4039,4064,4071,4053,4038,0.023028135,-0.0073780776,-0.6881899,1851,3330,0.41221374,1.3129771,-1.4351145,0.056152344,-0.2626953,-1.1733398,31.77706
11676064008100,4037,4063,4070,4053,4038,0.022992581,-0.0073488583,-0.687664,1849,3330,-0.33587787,0.9541985,-0.610687,0.052490234,-0.24829102,-1.1899414,31.824118
11676126067800,4039,4063,4071,4053,4039,0.0229748,-0.0073342533,-0.68792695,1849,3329,-0.3816794,1.7862595,-0.90076333,0.041015625,-0.26049805,-1.1809082,31.824118
11676188396600,4039,4063,4071,4051,4038,0.018388472,-0.0035649417,-0.75524676,1848,3072,-0.4351145,1.389313,-1.3206106,0.055419922,-0.25195312,-1.1850586,31.77706
11676249230100,4039,4063,4071,4052,4039,0.022159258,-0.008196673,-0.68818986,1848,3327,-0.022900764,1.4351145,-1.1450381,0.05419922,-0.25146484,-1.1809082,31.73
11676312046700,4039,4063,4071,4052,4038,0.022052672,-0.008108927,-0.6897677,1848,3321,0.061068702,0.4427481,-1.0458015,0.053955078,-0.25634766,-1.173584,31.824118
11676374015500,4039,4063,4071,4052,4039,0.021398248,-0.0075643747,-0.6984459,1846,3286,0.64122134,1.1832061,-1.2900764,0.064697266,-0.25048828,-1.1848145,31.77706
11676435835100,4040,4064,4071,4053,4038,0.020556116,-0.006849778,-0.70949084,1843,3241,0.24427481,1.1603054,-1.0992366,0.04296875,-0.25439453,-1.1916504,31.824118
11676497395900,4039,4063,4071,4052,4039,0.020398974,-0.0067149033,-0.7139614,1848,3228,-0.3816794,1.2442749,-1.2824427,0.049316406,-0.2644043,-1.1818848,31.871176
11676559799200,4039,4065,4071,4052,4039,0.020848693,-0.0071094343,-0.7250064,1881,3220,1.8625954,1.6183206,-1.7099236,0.0637207,-0.24487305,-1.1665039,31.824118
11676621303800,4039,4063,4072,4052,4039,0.021909019,-0.008063818,-0.7418363,1944,3219,1.0,1.7480916,-1.6259542,0.041992188,-0.2644043,-1.1782227,31.871176
11676682604000,4038,4065,4071,4053,4039,0.02265192,-0.0087516345,-0.752881,1987,3220,-1.8091604,-0.34351146,-1.0763359,0.068115234,-0.25219727,-1.1831055,31.871176
11676744886300,4039,4063,4071,4053,4038,0.023586065,-0.009639151,-0.7676074,2043,3220,0.06870229,1.091603,-0.6946565,0.06762695,-0.2668457,-1.1621094,31.871176
11676807157900,4039,4063,4072,4053,4039,0.02396577,-0.010007794,-0.7736558,2067,3220,-0.610687,1.6030535,-1.778626,0.052734375,-0.2487793,-1.1918945,31.824118
11676868646500,4039,4063,4073,4052,4038,0.023982244,-0.010023859,-0.77391875,2067,3220,-0.9847328,0.5954198,-1.3816794,0.06201172,-0.25683594,-1.189209,31.824118
11676932831700,4039,4063,4072,4052,4039,0.02396577,-0.01000779,-0.7741817,2067,3219,-0.9847328,1.7938931,-1.5114504,0.07373047,-0.27514648,-1.1743164,31.77706
11676995769500,4039,4063,4071,4053,4038,0.023572056,-0.009620558,-0.7810189,2068,3194,-1.8778626,0.58778626,-1.610687,0.016113281,-0.2541504,-1.1833496,31.77706
11677058495600,4039,4063,4071,4052,4038,0.023327446,-0.009377059,-0.7854895,2069,3178,-0.26717559,0.06870229,-0.71755725,0.056396484,-0.26708984,-1.1982422,31.918236
11677120870100,4039,4064,4071,4053,4039,0.022938136,-0.008985396,-0.79127496,2068,3155,0.1908397,0.610687,-1.0305344,0.06713867,-0.26293945,-1.1835938,31.77706
11677183845700,4039,4065,4072,4053,4039,0.022663604,-0.008706755,-0.79469365,2066,3140,0.14503817,1.2137405,-1.3664122,0.056884766,-0.25024414,-1.1782227,31.824118
11677245664700,4038,4063,4072,4053,4039,0.022422248,-0.00846003,-0.7986383,2066,3125,0.03816794,0.8015267,-1.1068702,0.06567383,-0.25952148,-1.1970215,31.77706
11677308079300,4039,4064,4071,4052,4040,0.02213378,-0.008162832,-0.80231994,2063,3109,-1.3969465,1.9312977,-1.0763359,0.056640625,-0.2548828,-1.1789551,31.824118
11677370071400,4039,4063,4071,4053,4039,0.02163854,-0.0076494743,-0.80679053,2057,3085,1.5877863,0.78625953,-1.1068702,0.049804688,-0.25683594,-1.166748,31.77706
11677432621800,4039,4064,4071,4052,4039,0.02122585,-0.007233043,-0.8112611,2052,3064,-0.22900763,1.8854961,-1.6335878,0.056396484,-0.25097656,-1.1813965,31.871176
11677495631400,4039,4063,4071,4053,4039,0.021304943,-0.007299907,-0.8133649,2059,3062,0.17557251,1.4045801,-0.9312977,0.061523438,-0.27514648,-1.1838379,31.871176
11677556932100,4039,4063,4071,4052,4038,0.02138396,-0.007383531,-0.81415385,2063,3063,1.2900764,1.259542,-1.2442749,0.057617188,-0.2578125,-1.1750488,31.824118
11677620415500,4039,4063,4072,4052,4039,0.021336585,-0.0073333248,-0.8138909,2060,3062,-0.77099234,0.7480916,-0.9312977,0.056640625,-0.25708008,-1.1862793,31.871176
11677682829100,4039,4065,4071,4053,4039,0.021210043,-0.0071996395,-0.81178707,2053,3062,-1.9541985,1.3053435,-0.9541985,0.051757812,-0.25756836,-1.1889648,31.77706
11677744715000,4038,4063,4071,4053,4037,0.021099081,-0.0070828903,-0.80994624,2046,3062,-1.091603,0.65648854,-0.84732825,0.052734375,-0.25463867,-1.1809082,31.824118
11677807124400,4039,4063,4071,4052,4039,0.021083204,-0.007066238,-0.80968326,2045,3062,0.29007635,1.7480916,-0.64122134,0.068603516,-0.2590332,-1.1923828,31.73
11677868060500,4038,4064,4071,4052,4038,0.021225888,-0.007216326,-0.81205004,2054,3062,-0.26717559,1.5267175,-0.45801526,0.07104492,-0.2529297,-1.1799316,31.77706
11677930336400,4039,4063,4071,4052,4038,0.02176178,-0.0077862875,-0.8215171,2089,3061,0.21374045,3.4122138,-1.5267175,0.07128906,-0.25268555,-1.2006836,31.824118
11677992612500,4040,4063,4071,4053,4039,0.02241546,-0.008498069,-0.8372952,2140,3052,-0.1908397,-0.24427481,-1.480916,0.06933594,-0.26123047,-1.1152344,31.682941
11678054278800,4038,4065,4072,4052,4038,0.022875428,-0.009012779,-0.8467621,2175,3049,-0.41984734,0.022900764,-2.4503818,0.059814453,-0.26708984,-1.1340332,31.871176
11678118774300,4038,4063,4071,4051,4039,0.023421379,-0.009635751,-0.856755,2210,3048,-0.5801527,0.19847329,-1.3206106,0.06689453,-0.27246094,-1.1789551,31.871176
11678179953400,4038,4063,4071,4053,4038,0.023332017,-0.009530514,-0.8646443,2222,3030,1.7175573,0.83206105,-0.8244275,0.053710938,-0.23754883,-1.1931152,31.871176
11678241288900,4039,4064,4071,4051,4038,0.022723915,-0.00880926,-0.87700397,2225,2986,-0.35877863,0.41984734,-1.0610687,0.064941406,-0.25195312,-1.1774902,31.824118
11678304822900,4038,4065,4071,4052,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678365110600,4039,4065,4071,4052,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678426872700,4039,4039,4071,4052,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678488817100,4039,4039,4071,4052,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678551064700,4039,4039,4039,4052,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678613091200,4039,4039,4039,4039,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678675314800,4039,4039,4039,4039,4038,0.02221167,-0.00818783,-0.8856821,2224,2952,-0.32824427,2.7557251,-1.5496184,0.041748047,-0.26367188,-1.1855469,31.824118
11678737762900,4038,4065,4071,4053,4038,0.023255894,-0.009473952,-0.9067197,2300,2948,1.6335878,1.870229,-1.1832061,0.06298828,-0.27270508,-1.1723633,31.871176
11678798552900,4039,4064,4071,4053,4038,0.023637397,-0.009964283,-0.9132941,2327,2949,-0.5114504,0.48854962,-1.4732825,0.08618164,-0.24169922,-1.2028809,31.871176
11678860433300,4039,4063,4071,4052,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11678923518300,4039,4063,4071,4052,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11678985294100,4039,4039,4071,4052,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11679046817400,4039,4039,4071,4052,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11679108522100,4039,4039,4039,4052,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11679170679100,4039,4039,4039,4039,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11679232826700,4039,4039,4039,4039,4039,0.02390374,-0.010310969,-0.91986847,2348,2946,-1.8549619,-0.38931298,-1.0229008,0.048339844,-0.2644043,-1.1679688,31.871176
11679295439700,4039,4063,4071,4053,4039,0.022566825,-0.008552599,-0.9608915,2378,2820,-0.70229006,1.778626,-1.0534351,0.041015625,-0.2836914,-1.1713867,31.824118
11679357158600,4039,4063,4071,4053,4037,0.022593169,-0.00859033,-0.9608915,2380,2820,0.9236641,0.23664123,-0.6946565,0.05444336,-0.23095703,-1.1916504,31.918236
11679418667100,4040,4063,4071,4053,4039,0.02296016,-0.009119858,-0.96878076,2408,2820,-0.45801526,2.129771,-1.1145039,0.06665039,-0.26879883,-1.1845703,31.824118
11679480028200,4038,4065,4072,4055,4038,0.02356747,-0.010014682,-0.98061436,2456,2821,0.41221374,1.0458015,-1.2366412,0.05859375,-0.24414062,-1.2053223,31.871176
11679541812200,4039,4063,4071,4053,4038,0.024100982,-0.010820472,-0.9916591,2496,2821,-0.16030534,-0.8244275,-0.7633588,0.05834961,-0.27563477,-1.1621094,31.871176
11679603164100,4039,4063,4071,4052,4038,0.024625517,-0.011632135,-1.0027039,2538,2821,-0.79389316,0.7251908,-1.2900764,0.064453125,-0.24658203,-1.1916504,31.824118
11679665351900,4038,4063,4072,4052,4037,0.025006825,-0.012234964,-1.0108562,2570,2821,-0.54198474,2.3282442,-1.4732825,0.049316406,-0.26123047,-1.1726074,31.871176
