time,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
1,2102,3905,2120,2302,2274,0.17241725,0.11021785,2.8260157,3394,1170,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,7
1,1997,3104,2094,2927,2233,0.16675204,0.11206747,2.7389731,3689,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,0
1,1943,2555,2445,3737,1950,0.15362969,0.11875639,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1943,2555,2443,3735,1951,0.15362969,0.11875639,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1943,2554,2443,3736,1951,0.15362969,0.11875639,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1943,2555,2443,3737,1952,0.15362969,0.11875639,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1943,2555,2443,3737,1951,0.15362969,0.11875639,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1942,2555,2444,3737,1951,0.15361033,0.11876884,2.5701475,235,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1941,2555,2443,3736,1951,0.15362969,0.1187564,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,0
1,1942,2555,2444,3736,1951,0.15362969,0.1187564,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1942,2555,2443,3737,1951,0.15362969,0.1187564,2.5698845,235,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
1,1999,2545,2401,3505,1853,0.15184912,0.119902045,2.5462174,326,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.812439,36.53,0
1,2640,2560,2399,2980,1848,0.14712457,0.12310231,2.4810014,574,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,3410,2562,2461,2613,1895,0.14020213,0.12848142,2.3808105,955,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,3735,2562,2441,2464,1967,0.13358578,0.1347798,2.2758863,1353,1133,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.828064,36.53,0
1,3848,2564,2355,2425,2071,0.12915672,0.13998416,2.1977847,1650,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,0
1,3867,2509,2211,2349,2061,0.12625423,0.14399031,2.1412466,1865,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,0
1,3860,2444,2259,2483,2072,0.12403007,0.14745688,2.0941753,2044,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
1,3859,2472,2351,2810,2084,0.12177598,0.15136307,2.0431595,2239,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
1,3831,2549,2315,3135,2061,0.11910632,0.15658803,1.9761026,2494,1134,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
1,3695,2539,2241,3478,2058,0.115967155,0.16390438,1.8845897,2841,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
1,3561,2729,2219,3755,2138,0.11350973,0.17147699,1.7936027,3187,1133,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
