time,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
1,2080,2618,2431,3891,1957,0.09816265,0.25458977,-1.3316807,3939,2971,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,5
1,2066,2560,2377,3778,2021,0.09715445,0.25872543,-1.4229306,4020,2705,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,0
1,2022,2884,2357,3199,1985,0.09659172,0.26250336,-1.502873,4089,2470,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,0
1,1670,3875,2295,1959,1050,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
1,1671,3875,2295,1959,1050,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1669,3875,2296,1959,1050,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1671,3875,2296,1959,1049,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1670,3875,2295,1959,1049,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1671,3874,2295,1958,1049,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1671,3876,2296,1959,1049,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1670,3875,2295,1959,1050,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1671,3876,2296,1959,1050,0.096680015,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,0
1,1670,3875,2297,1959,1050,0.09667698,0.27304286,-1.6972064,133,1871,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1671,3876,2296,1961,1051,0.09667988,0.2730657,-1.6974694,133,1870,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1655,3872,2280,1955,1035,0.096645,0.27279177,-1.700625,145,1870,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1626,3772,2187,1972,1067,0.09626965,0.26991695,-1.7342849,272,1869,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
1,1525,2287,1961,3474,1111,0.095254734,0.26376447,-1.8055493,543,1869,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,1596,1924,1556,3783,1192,0.09310318,0.25476828,-1.9117883,946,1868,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,0
1,1391,1572,1324,3616,1383,0.08983282,0.2455522,-2.0240757,1372,1867,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,0
1,2668,1252,1512,1186,1500,0.08683007,0.23938774,-2.1029663,1671,1866,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,0
1,3657,1675,2127,1163,1650,0.0841798,0.23488685,-2.1621342,1897,1867,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
1,3637,1494,1967,595,1557,0.0817811,0.23131467,-2.2118351,2085,1866,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
1,3613,1553,1802,652,1951,0.07912533,0.22775543,-2.262588,2278,1866,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
1,2959,1459,1584,726,3103,0.075764,0.22369757,-2.3228078,2507,1866,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
1,1902,1450,1464,790,3619,0.07155154,0.219194,-2.3932834,2775,1866,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.812439,36.53,1
1,1709,1451,1447,853,3783,0.067032404,0.21499823,-2.463759,3043,1866,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
1,1722,1396,1417,922,3815,0.063322335,0.21201131,-2.5181932,3250,1866,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
