time,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
104,1919,3718,2983,1599,2005,0.18303885,0.1691865,-0.15174781,3957,3380,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,1
104,1815,3882,2637,1850,2161,0.18517691,0.16885954,-0.22537889,48,3287,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,2
104,1585,3891,2505,2150,2171,0.18851864,0.16809337,-0.2961173,257,3227,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
104,1671,3891,2521,2324,1939,0.19430682,0.16632748,-0.38210788,552,3195,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
104,1742,3880,2427,2392,1476,0.20218506,0.16316153,-0.5096474,979,3137,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
104,1879,3906,2575,2373,1606,0.20642312,0.1607929,-0.66716534,1384,2943,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
104,1990,3871,2891,2345,1643,0.20729077,0.1601095,-0.8133756,1686,2689,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,2
104,1823,3658,3330,2226,1418,0.20619996,0.16126312,-0.9409151,1894,2412,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
104,1661,3313,3839,1955,1312,0.20511565,0.16275065,-1.0592507,2079,2147,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
104,1492,2958,3769,1536,1362,0.20485657,0.16321212,-1.1746937,2287,1916,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
104,1741,2887,3755,1853,2015,0.20578873,0.16098318,-1.3059148,2589,1719,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
104,2004,3193,3426,2005,2177,0.20755973,0.15445426,-1.4657993,3040,1562,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
104,2067,3774,1804,1975,2187,0.20836277,0.14683422,-1.6138504,3488,1447,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
105,1949,3775,1623,1844,2161,0.208135,0.14154689,-1.7095708,3785,1380,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
105,2001,3778,1878,1951,2219,0.20755889,0.13742217,-1.7671608,3985,1361,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,1
105,2055,2824,1998,2990,2236,0.20676877,0.13345028,-1.8134432,65,1361,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
105,2118,2180,2125,3735,2251,0.20558564,0.12867045,-1.8691925,278,1362,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
105,2093,2059,2142,3833,2254,0.20348863,0.12185266,-1.9512385,589,1361,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
105,2042,2087,2202,3819,2220,0.19985734,0.11277273,-2.063,1014,1361,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
105,1943,2112,2281,3825,2147,0.19574709,0.10510753,-2.1723948,1411,1342,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
105,1602,2059,2017,3820,1949,0.1941974,0.10285011,-2.2894156,1693,1179,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
105,2010,2653,2397,3656,2271,0.19421256,0.10286743,-2.4053845,1913,958,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,2
105,1959,3563,2366,2490,2165,0.1964462,0.104891464,-2.4987383,2025,715,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
105,1948,3837,2370,1962,2156,0.19860095,0.10650535,-2.5957735,2151,472,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
105,1938,3874,2517,1949,2070,0.2001546,0.10744899,-2.7001717,2310,234,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.828064,36.53,1
105,2003,3839,3003,2043,2029,0.19973852,0.10725238,-2.8316557,2570,4090,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
105,1994,3362,3764,1948,2100,0.19605707,0.10607337,-3.003111,2980,3848,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
105,1875,2343,3725,2044,2053,0.19140802,0.10542542,3.0949447,3434,3598,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
106,2027,2163,3854,2111,2151,0.19030476,0.10547692,2.9450529,3743,3337,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
106,2019,2307,3847,2107,2029,0.19165877,0.105207324,2.8177762,3955,3065,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
106,1931,2513,3890,2138,2088,0.19390559,0.10445322,2.6997035,32,2789,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
106,2091,3015,3567,2144,2254,0.19583994,0.103538096,2.5747936,223,2505,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,2
106,1967,3678,2655,2157,2350,0.19613111,0.10335278,2.4272685,496,2217,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
106,2031,3907,2462,1617,2202,0.19394064,0.10525208,2.2484503,899,1940,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
106,2091,3823,2073,1819,1988,0.19109865,0.108783424,2.0730505,1331,1705,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.812439,36.53,2
106,2024,3758,1410,2170,1635,0.18969187,0.11134476,1.9397256,1648,1515,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,1
106,1989,2555,1714,3227,1281,0.18899487,0.11314753,1.8440052,1872,1375,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
106,1911,2399,1627,3845,1135,0.18839264,0.115296684,1.7727408,2056,1288,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
106,1842,2572,1841,3865,1230,0.1876496,0.11892597,1.7114693,2253,1252,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
106,2122,2218,1871,2865,1534,0.18681724,0.12480383,1.6430976,2512,1251,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.812439,36.53,2
106,3759,2256,1916,2258,1626,0.18611912,0.13444266,1.5321251,2933,1250,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
106,3837,2255,1999,2100,1707,0.18653011,0.1450652,1.4106338,3395,1250,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
106,3706,2275,2094,2058,1815,0.18767868,0.15217507,1.3283248,3708,1250,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
