nanoTime,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp
994610948718500,4067,4070,4073,4071,4070,0.10063115,-0.20681377,-2.1183834,849,1668,-22.496183,-20.175573,87.26717,0.1171875,-0.107421875,0.86572266,34.412354
994610989708700,4067,4070,4072,4066,4069,0.09761231,-0.21176438,-2.1846514,1101,1668,-24.610687,-24.351145,106.30534,0.09350586,-0.118652344,0.86328125,34.365295
994611030742200,4067,4069,4071,4066,4069,0.09407345,-0.21678635,-2.2553897,1369,1667,-24.38168,-26.229008,113.816795,0.091796875,-0.12939453,0.8654785,34.365295
994611071684700,4066,4070,4063,4066,4068,0.09062501,-0.2210109,-2.317713,1606,1667,-21.183207,-17.664122,107.44275,0.09326172,-0.1352539,0.8527832,34.365295
994611112668300,4067,4067,4071,4063,4068,0.08740475,-0.22448905,-2.3713586,1811,1668,-25.549618,-14.274809,95.94656,0.08325195,-0.14331055,0.82006836,34.318233
994611153623400,4069,4068,4070,4065,4069,0.084547624,-0.22726081,-2.417378,1985,1667,-27.343512,-8.045801,85.65649,0.08325195,-0.053222656,0.8457031,34.412354
994611194655200,4067,4068,4062,4065,4069,0.08192795,-0.22957806,-2.457875,2138,1666,-30.664122,-10.007633,73.900764,0.084228516,-0.11791992,0.92041016,34.365295
994611234699900,4067,4069,4069,4066,4068,0.07930579,-0.23171467,-2.4965312,2285,1666,-25.137405,-5.3587785,55.458015,0.099853516,-0.1274414,0.9296875,34.412354
994611274640900,4067,4066,4069,4065,4069,0.076658174,-0.23370683,-2.5338726,2428,1667,-8.129771,-2.7633588,33.961834,0.043945312,-0.04736328,0.83081055,34.412354
994611314645000,4066,4068,4069,4064,4069,0.07354134,-0.23587468,-2.5772624,2593,1667,7.9083967,-3.5801528,11.625955,0.044433594,-0.111083984,0.89697266,34.365295
994611354676400,4067,4069,4069,4066,4068,0.069964014,-0.23813912,-2.6256485,2777,1667,18.854961,-0.18320611,-8.129771,0.083984375,-0.08496094,0.8833008,34.412354
994611395649200,4067,4068,4069,4065,4067,0.06554081,-0.24064791,-2.6832385,2997,1668,21.603054,5.114504,-24.503817,0.041992188,-0.05810547,0.8510742,34.412354
994611435648400,4059,4068,4069,4064,4066,0.060423408,-0.24317284,-2.7489805,3246,1667,23.442749,5.7251906,-35.335876,0.061279297,-0.17773438,0.8371582,34.318233
994611475645600,4067,4067,4066,4065,4068,0.05504489,-0.24540015,-2.8155115,3499,1667,10.40458,3.5114503,-42.49618,0.06982422,-0.0859375,0.82421875,34.318233
994611516681800,4067,4067,4068,4065,4068,0.05005333,-0.24708806,-2.8762572,3729,1666,3.0458016,-1.9389313,-44.190838,0.07910156,-0.19189453,0.9313965,34.412354
994611557667500,4066,4067,4070,4064,4068,0.045612432,-0.24829485,-2.928325,3928,1667,-1.480916,4.3587785,-45.305344,0.045166016,-0.11010742,0.88720703,34.365295
994611598717200,4066,4067,4070,4063,4068,0.0417894,-0.24912277,-2.9725037,1,1668,-0.19847329,10.984733,-53.29771,0.028076172,-0.05029297,0.77734375,34.318233
994611639678900,4066,4069,4070,4063,4068,0.038523257,-0.24968036,-3.010897,146,1667,13.61832,21.442749,-69.541985,0.059326172,-0.14990234,0.9016113,34.553528
994611680641000,4067,4069,4071,4059,4068,0.03532937,-0.25010017,-3.0477126,286,1667,18.374046,26.89313,-81.00764,0.064697266,-0.021240234,0.86206055,34.365295
994611720713800,4060,4068,4071,4065,4067,0.031916022,-0.25042155,-3.0868948,435,1667,25.389313,35.732826,-89.61069,0.05859375,-0.10522461,0.9213867,34.45941
994611761647500,4066,4069,4071,4066,4067,0.027803443,-0.25064674,-3.133966,614,1667,17.923664,29.053434,-93.83969,0.064208984,-0.064697266,0.9123535,34.45941
994611802670100,4066,4068,4072,4067,4068,0.022925526,-0.25068393,3.09347,826,1667,11.5801525,23.91603,-91.175575,0.06542969,-0.06591797,0.888916,34.318233
994611842634900,4068,4069,4071,4066,4069,0.016949927,-0.25039616,3.0261502,1084,1669,10.587787,13.9007635,-81.63359,0.05102539,-0.07495117,0.82373047,34.412354
994611883719500,4067,4070,4073,4067,4069,0.010618661,-0.249662,2.953308,1361,1669,11.992367,5.9541984,-64.0687,0.035888672,-0.08911133,0.8095703,34.365295
994611923660300,4066,4070,4073,4069,4069,0.005352149,-0.24865851,2.8915105,1595,1668,13.358779,8.664123,-42.9771,0.036132812,-0.08251953,0.79296875,34.365295
994611964688600,4067,4067,4074,4067,4069,7.595996E-4,-0.24748543,2.8378649,1800,1669,10.572519,3.3587787,-24.603054,0.04711914,-0.106933594,0.7832031,34.365295
994612005761500,4067,4070,4073,4067,4069,-0.0029730084,-0.24631554,2.7926342,1971,1668,-1.3664122,-3.4503818,-2.4503818,0.076660156,-0.08911133,0.8666992,34.271175
994612044709600,4066,4069,4073,4067,4069,-0.006367804,-0.24508035,2.7513483,2128,1668,-9.0,-8.732824,21.580153,0.08984375,-0.12207031,0.8449707,34.45941
994612085698400,4067,4071,4073,4067,4069,-0.009389529,-0.24383739,2.714007,2270,1668,-7.9007635,-17.351145,48.038166,0.10131836,-0.13012695,0.85961914,34.318233
994612125655900,4067,4070,4073,4067,4069,-0.0125721255,-0.24238707,2.6740358,2422,1668,-3.442748,-9.366412,81.30534,0.09472656,-0.11621094,0.8354492,34.318233
994612166637600,4067,4070,4073,4067,4068,-0.016022867,-0.24064481,2.629857,2590,1668,-2.740458,-5.557252,96.10687,0.07128906,-0.1538086,0.8317871,34.412354
994612207645300,4067,4070,4073,4067,4069,-0.020095468,-0.23835748,2.5764744,2793,1668,-3.3664122,-5.59542,105.26717,0.07470703,-0.18017578,0.8322754,34.365295
994612248659100,4065,4070,4073,4066,4067,-0.024739783,-0.23541251,2.5136251,3032,1668,-10.038168,-0.9465649,106.03053,0.08227539,-0.17504883,0.8713379,34.412354
994612289622800,4063,4069,4072,4066,4067,-0.029711321,-0.23180313,2.4439385,3298,1669,-17.977098,-8.366412,106.61069,0.080566406,-0.15600586,0.83325195,34.412354
994612330635900,4063,4068,4070,4063,4067,-0.034278404,-0.22797461,2.3753037,3558,1668,-29.206106,-14.465649,114.69466,0.0925293,-0.06201172,0.88916016,34.412354
994612370635900,4065,4068,4070,4063,4067,-0.03799193,-0.22440036,2.3163989,3782,1668,-38.992367,-20.480917,119.56489,0.08666992,-0.052734375,0.8222656,34.365295
994612412708700,4066,4068,4070,4063,4053,-0.040911023,-0.22123916,2.266172,3971,1666,-45.91603,-25.137405,113.061066,0.07836914,-0.09033203,0.85375977,34.271175
994612452643700,4066,4067,4070,4064,4067,-0.04328444,-0.21839476,2.223834,36,1666,-38.83206,-8.137404,90.62595,0.0146484375,-0.0925293,0.89453125,34.412354
994612493651900,4065,4047,4069,4063,4066,-0.045255724,-0.21581794,2.1872814,176,1667,-20.358778,-3.8473282,55.89313,-0.014892578,-0.14941406,0.91552734,34.45941
994612532720300,4065,4067,4070,4063,4066,-0.047171436,-0.21311449,2.149414,320,1667,-10.244275,2.9847329,18.351145,-0.021484375,0.017578125,0.8586426,34.412354
994612571676700,4065,4067,4067,4064,4066,-0.04892051,-0.21043676,2.1133873,458,1668,0.78625953,12.633588,-16.0,-0.018798828,0.0068359375,0.8845215,34.271175
994612613617000,4066,4070,4065,4063,4066,-0.0508215,-0.20728397,2.0713124,618,1668,17.404581,21.389313,-46.709923,-0.011962891,-0.1303711,0.94506836,34.271175
994612653625200,4065,4067,4068,4063,4065,-0.052566115,-0.2040944,2.0060964,821,1623,33.70229,21.687023,-78.37405,0.012451172,-0.07910156,0.8762207,34.365295
994612694681300,4064,4067,4069,4063,4066,-0.05341026,-0.20227924,1.9211576,1026,1505,50.694656,20.770992,-105.099236,0.024414062,-0.033447266,0.81469727,34.365295
994612735701300,4063,4067,4069,4063,4066,-0.05387623,-0.20100415,1.8299077,1229,1361,46.84733,21.786259,-129.80153,0.042236328,0.07788086,0.82958984,34.365295
994612776653500,4063,4067,4070,4062,4066,-0.054070782,-0.20027018,1.744443,1408,1215,41.374046,21.564886,-146.82443,0.026367188,0.012939453,0.93774414,34.271175
994612816645900,4063,4066,4071,4063,4066,-0.054289434,-0.19902368,1.6647637,1587,1091,31.053434,24.175573,-147.3435,-0.0041503906,-0.14013672,0.87060547,34.412354
994612858677300,4063,4068,4072,4063,4067,-0.054494537,-0.1968474,1.5945512,1768,1005,15.625955,18.076336,-146.00763,0.010253906,-0.11279297,0.9465332,34.224117
994612899692900,4065,4070,4074,4066,4067,-0.05456176,-0.19401799,1.5380131,1937,959,6.2290077,18.954199,-137.58015,0.024414062,-0.049072266,0.88012695,34.318233
994612940674800,4067,4071,4074,4067,4067,-0.054450892,-0.19063738,1.4962012,2090,953,14.229008,10.893129,-126.75572,0.01977539,-0.061767578,0.90405273,34.365295
994612980649400,4067,4071,4075,4068,4070,-0.05420739,-0.18737909,1.4583337,2233,952,7.8396945,8.129771,-114.03053,0.0107421875,-0.06518555,0.8327637,34.412354
994613021689800,4067,4071,4074,4067,4069,-0.05382263,-0.1839723,1.4196774,2381,953,5.0534353,6.923664,-100.580154,-0.0107421875,-0.079589844,0.8273926,34.318233
994613062735100,4067,4071,4074,4067,4069,-0.05323375,-0.18010522,1.3749728,2551,953,1.2061069,6.2137403,-86.44275,0.03173828,-0.07885742,0.84155273,34.365295
994613103639200,4069,4071,4075,4069,4067,-0.052387577,-0.1758395,1.3252718,2740,953,3.3740458,7.6793895,-70.63359,0.0073242188,-0.088378906,0.7922363,34.365295
994613143626500,4068,4071,4075,4067,4070,-0.051117998,-0.17077294,1.265578,2967,953,4.9465647,2.1450381,-51.419846,0.028320312,-0.10546875,0.7907715,34.365295
994613182652800,4069,4070,4073,4062,4065,-0.049334068,-0.16511081,1.1982582,3224,954,2.9923663,4.7251906,-36.20611,0.040039062,-0.08642578,0.8198242,34.412354
994613223680800,4067,4070,4073,4057,4069,-0.047190044,-0.15962437,1.1314642,3479,955,-11.427481,-8.732824,-21.625954,0.052734375,-0.122558594,0.8701172,34.412354
994613264624500,4067,4069,4072,4066,4070,-0.044841204,-0.15462646,1.0673001,3721,953,-18.946566,-12.435115,-12.480916,0.052246094,-0.10058594,0.83569336,34.318233
994613305669400,4067,4069,4072,4065,4070,-0.04263191,-0.15061577,1.0154953,3919,954,-17.25191,-20.816793,-4.923664,0.048583984,-0.10839844,0.8342285,34.412354
994613345658900,4067,4068,4072,4065,4071,-0.040618215,-0.14737009,0.9718426,4085,954,-18.725191,-33.038166,0.9465649,0.036865234,-0.0949707,0.89453125,34.412354
994613385628600,4068,4068,4072,4065,4067,-0.038659386,-0.14450043,0.93160844,141,953,-18.801527,-25.564886,4.7480917,0.040283203,-0.09375,0.8359375,34.318233
994613425661000,4068,4069,4071,4064,4071,-0.0366828,-0.14184116,0.893741,285,953,-9.061069,-7.2748094,4.2748094,0.030029297,-0.11425781,0.8535156,34.412354
994613465639900,4067,4069,4071,4065,4067,-0.0344628,-0.13907929,0.85324395,439,953,1.5114504,0.22137405,1.038168,0.04638672,-0.111816406,0.8322754,34.318233
994613506668000,4068,4067,4071,4064,4069,-0.031724293,-0.13594149,0.8056467,620,953,1.3435115,5.7862597,2.687023,0.05053711,-0.11352539,0.85131836,34.271175
994613546661400,4067,4067,4070,4063,4070,-0.028218029,-0.13229027,0.74779373,840,953,-2.908397,5.4656487,1.7709924,0.041992188,-0.111083984,0.84765625,34.365295
994613588716100,4067,4067,4071,4063,4069,-0.02398353,-0.12836285,0.68178874,1091,953,-5.374046,-0.015267176,2.9923663,0.05102539,-0.1105957,0.85668945,34.318233
994613628710900,4067,4066,4071,4063,4070,-0.019088298,-0.12438976,0.61026144,1364,954,-8.328244,-0.9694657,0.26717559,0.022949219,-0.119140625,0.8605957,34.365295
994613669659600,4067,4067,4070,4063,4068,-0.014581614,-0.1212382,0.5453083,1607,950,6.9083967,-5.7480917,16.57252,0.100097656,-0.15454102,0.8327637,34.318233
994613710719000,4066,4067,4069,4062,4069,-0.010529068,-0.11877965,0.49218872,1811,952,27.80916,-0.114503816,35.23664,0.08129883,-0.115478516,0.8183594,34.365295
994613751676000,4065,4067,4069,4062,4067,-0.0070006135,-0.11688768,0.4480101,1982,955,-0.4351145,2.091603,14.0992365,-0.024414062,-0.12963867,0.9819336,34.318233
994613792664400,4065,4066,4069,4062,4067,-0.0037653446,-0.1153328,0.40646112,2139,954,-21.519083,8.145039,-24.305344,-0.020751953,-0.08520508,0.86157227,34.365295
994613833657800,4066,4066,4073,4069,4067,-6.584979E-4,-0.113995515,0.36675292,2288,952,-0.16030534,15.709924,-30.595419,0.0024414062,-0.030273438,0.81396484,34.50647
994613874744300,4064,4066,4070,4067,4068,0.0026923022,-0.11270837,0.32625583,2443,953,22.931297,13.7786255,-11.083969,0.0014648438,-0.021484375,0.8835449,34.365295
994613914648600,4062,4066,4069,4058,4067,0.006528385,-0.11141044,0.2794475,2620,952,17.167938,9.862596,11.442748,0.043945312,-0.12988281,0.93774414,34.365295
994613955708300,4063,4065,4077,4058,4066,0.011084512,-0.11010303,0.225802,2825,953,4.1221375,-14.748092,16.068703,0.09887695,-0.25341797,0.8359375,34.271175
994613996633800,4063,4065,4068,4058,4066,0.016847892,-0.10877907,0.15821919,3082,953,-11.374045,-56.61832,9.847328,0.088378906,-0.1303711,0.8581543,34.365295
994614037644400,4070,4062,4067,4059,4067,0.022778414,-0.10783284,0.08748076,3347,949,-12.977099,-44.72519,11.053435,0.123535156,-0.10961914,0.8352051,34.318233
994614078657500,4066,4075,4066,4059,4069,0.028004566,-0.10737448,0.029101837,3572,952,0.6183206,-22.152672,21.12977,0.1171875,-0.11279297,0.8457031,34.318233
994614119686700,4065,4064,4065,4060,4069,0.03209856,-0.1072553,-0.018232431,3751,951,1.1374046,-9.679389,29.87023,0.095947266,-0.12133789,0.8564453,34.318233
994614160642000,4066,4062,4063,4059,4068,0.0353654,-0.10731487,-0.055573907,3893,951,-4.152672,-13.59542,36.694656,0.083740234,-0.14282227,0.85717773,34.365295
994614201726200,4066,4063,4063,4059,4069,0.037984457,-0.10746057,-0.08607821,4008,950,-6.40458,-14.587787,40.114502,0.09741211,-0.13134766,0.8791504,34.318233
994614241680300,4066,4063,4063,4059,4068,0.040162288,-0.1076485,-0.11106019,7,950,-8.366412,-4.9465647,41.427483,0.122558594,-0.14501953,0.8640137,34.365295
994614282709600,4066,4065,4063,4059,4068,0.042106062,-0.10786527,-0.13288654,91,951,-6.7251906,6.6564884,41.15267,0.11791992,-0.1484375,0.8840332,34.365295
994614322790000,4066,4063,4065,4059,4067,0.043839384,-0.108096965,-0.1523462,166,952,-7.6870227,11.717557,35.435116,0.12451172,-0.13769531,0.85131836,34.318233
994614363763100,4066,4064,4065,4059,4068,0.045340437,-0.10832743,-0.17022803,233,951,-9.80916,8.458015,27.335878,0.11279297,-0.12451172,0.82470703,34.365295
994614404689000,4066,4070,4063,4058,4067,0.04690516,-0.1085964,-0.1878469,301,952,-10.61832,-1.3053435,19.030535,0.10961914,-0.1237793,0.8269043,34.365295
994614445627800,4065,4062,4065,4057,4068,0.04832927,-0.10886711,-0.20493983,365,951,-12.122137,-12.40458,8.832061,0.12451172,-0.122558594,0.8352051,34.365295
994614485624900,4063,4060,4063,4055,4068,0.049635906,-0.109138705,-0.21966605,422,952,-7.9770994,-11.908397,4.7709923,0.14208984,-0.107910156,0.8388672,34.365295
994614526640900,4063,4061,4064,4055,4068,0.05087103,-0.109414466,-0.23465523,478,951,-2.2900763,-7.0229006,1.351145,0.14794922,-0.11401367,0.8376465,34.318233
994614567696800,4063,4061,4065,4055,4067,0.052057125,-0.10969801,-0.2480666,530,952,2.5267177,-4.2900763,0.46564886,0.14477539,-0.1105957,0.82666016,34.318233
994614608652600,4063,4060,4063,4052,4068,0.053016257,-0.109940946,-0.25990018,574,951,12.648855,-4.4961834,-1.1984733,0.14550781,-0.12451172,0.83154297,34.365295
994614649658600,4061,4059,4063,4053,4091,0.05386126,-0.11016565,-0.26936704,611,952,18.145039,-6.1755724,-3.0305343,0.16210938,-0.11376953,0.8552246,34.365295
994614687646500,4059,4056,4061,4051,4066,0.0544823,-0.1103371,-0.27673015,639,952,18.419847,-3.053435,-3.0,0.16503906,-0.12695312,0.8273926,34.412354
994614728613800,4057,4054,4061,4049,4067,0.054991387,-0.110481694,-0.2827784,662,952,15.687023,-1.5343511,-6.366412,0.17114258,-0.12768555,0.85424805,34.412354
994614769637200,4056,4053,4059,4047,4066,0.055367015,-0.11059084,-0.28724888,679,952,8.427481,-3.9847329,-8.38168,0.16088867,-0.1237793,0.83618164,34.365295
994614807619100,4056,4051,4054,4039,4045,0.05563182,-0.11066907,-0.2904045,691,952,1.9160305,-6.0,-8.007633,0.15478516,-0.119628906,0.8391113,34.412354
994614848601400,4054,4050,4056,4047,4067,0.055764098,-0.1107086,-0.2919823,697,952,-0.19847329,-10.5801525,-6.9541984,0.16186523,-0.12011719,0.8305664,34.365295
994614888625600,4055,4049,4055,4045,4066,0.055830207,-0.11072847,-0.2927712,700,952,-0.19847329,-9.167939,0.519084,0.16455078,-0.10473633,0.8208008,34.412354
994614928617100,4051,4050,4054,4046,4065,0.055852238,-0.11073511,-0.29303417,701,952,3.076336,-8.290076,4.0076337,0.16235352,-0.12036133,0.8222656,34.412354
994614968630900,4050,4045,4050,4045,4063,0.05580818,-0.11072182,-0.29303417,700,951,7.0534353,-8.351145,5.6183205,0.16357422,-0.11767578,0.8417969,34.365295
994615008619600,4047,4041,4045,4042,4063,0.055874266,-0.11074176,-0.2927712,701,953,9.488549,0.65648854,3.5267177,0.17456055,-0.123535156,0.86694336,34.365295
994615049618800,4043,4037,4040,4038,4063,0.055455685,-0.11061558,-0.28830072,683,952,2.3969467,31.274809,0.8778626,0.18701172,-0.08178711,0.82910156,34.365295
994615090676500,4040,4036,4039,4035,4059,0.055433623,-0.11060904,-0.28908962,684,950,-8.0992365,1.908397,-8.030535,0.15209961,-0.07836914,0.7961426,34.365295
994615131627200,4039,4035,4037,4031,4058,0.055477735,-0.11062216,-0.2885637,684,952,0.061068702,11.015267,-7.4961834,0.18188477,-0.09375,0.81030273,34.365295
994615171624600,4038,4035,4038,4031,4057,0.055588026,-0.1106549,-0.28987855,689,952,-3.427481,13.335877,-2.465649,0.16625977,-0.10498047,0.8413086,34.365295
994615212613900,4033,4031,4034,4028,4056,0.055610076,-0.11066148,-0.29014152,690,952,-1.480916,23.839695,-0.259542,0.14038086,-0.10571289,0.77441406,34.318233
994615253652400,4025,4022,4029,4019,4050,0.055720314,-0.11069439,-0.28935263,691,956,31.206106,47.648853,2.1221373,0.1340332,-0.053222656,0.7697754,34.412354
994615293673400,3999,3998,3997,3994,4035,0.05644807,-0.11091105,-0.29803059,724,956,35.65649,61.427483,9.2595415,0.1340332,-0.12670898,0.8713379,34.365295
994615334613900,3955,3971,3962,3962,4028,0.057415865,-0.111208335,-0.30907524,767,957,26.404581,-7.0534353,-2.7175572,-0.1965332,0.053710938,1.3398438,34.365295
994615375620900,3949,3967,3960,3959,4029,0.056933638,-0.11105435,-0.30434182,747,955,-3.519084,13.106871,-2.465649,0.21508789,-0.01171875,0.88061523,34.412354
994615415668100,3957,3971,3967,3964,4029,0.056779973,-0.11100609,-0.30144918,738,957,-10.526717,-7.10687,1.3969465,0.061279297,-0.05029297,0.6635742,34.365295
994615456688900,3963,3975,3971,3969,4047,0.056999695,-0.1110744,-0.3019751,744,961,-20.862595,-1.7328244,4.9160304,-0.010253906,-0.052978516,0.93188477,34.412354
994615497633300,3962,3975,3976,3974,4031,0.05719741,-0.11113599,-0.3011862,747,967,7.0076337,2.5648854,-3.816794,0.064453125,-0.04272461,0.8317871,34.412354
994615537622000,3959,3971,3934,3967,4030,0.057241358,-0.11114964,-0.30223808,750,966,-2.534351,0.39694658,-1.1984733,0.07006836,-0.04272461,0.87231445,34.412354
994615577635100,3962,3973,3970,3967,4031,0.05730726,-0.11117019,-0.30250105,752,967,1.1450381,1.7175573,-1.610687,0.068359375,-0.046875,0.8691406,34.412354
994615618616100,3962,3974,3968,3967,4029,0.057285294,-0.11116333,-0.30171216,750,968,-0.26717559,0.83206105,-1.2137405,0.051757812,-0.055419922,0.86083984,34.365295
994615658646300,3959,3973,3967,3965,4027,0.057307266,-0.11117017,-0.30197513,751,968,0.5954198,1.5648855,-1.3816794,0.06713867,-0.053955078,0.87231445,34.318233
994615700643400,3951,3962,3956,3957,4029,0.05781254,-0.111327566,-0.30697152,772,970,5.0229006,-11.236641,-1.9847329,0.11254883,-0.11376953,0.99560547,34.318233
994615740632600,3949,3965,3913,3958,4030,0.057439663,-0.11120937,-0.30407888,758,967,-0.35877863,6.10687,-2.0229008,0.10571289,-0.03125,0.92871094,34.365295
994615780620400,3946,3991,3908,3953,4030,0.05711035,-0.11110603,-0.30118623,745,965,-10.564885,13.290076,-4.259542,0.037841797,0.037353516,1.2236328,34.412354
994615821669300,3935,3955,3947,3945,4023,0.05754983,-0.11124255,-0.30749747,767,963,1.1603054,8.442748,-1.5954199,0.0871582,-0.017089844,1.052002,34.365295
994615862675600,3942,3963,3955,3953,4029,0.05739632,-0.1111938,-0.30513075,759,964,2.1984732,-1.2900764,-1.9541985,0.059814453,-0.042236328,0.7729492,34.271175
994615903664400,3941,3961,3954,3951,4028,0.05739632,-0.1111938,-0.30513075,759,964,-2.1068702,-0.3740458,-1.5801526,0.057128906,-0.021240234,0.80908203,34.318233
994615944620400,3941,3960,3951,3952,4027,0.057418264,-0.11120071,-0.30539373,760,964,-1.0458015,2.40458,-1.1908396,0.037597656,-0.057861328,0.8664551,34.365295
994615984630400,3940,3959,3951,3949,3986,0.05739632,-0.11119379,-0.3056567,760,963,-0.90839696,1.351145,-1.221374,0.05908203,-0.03466797,0.8535156,34.318233
994616024690400,3940,3961,3959,3962,4025,0.05739632,-0.11119379,-0.3056567,760,963,-0.5648855,1.4351145,-1.3129771,0.06665039,-0.03515625,0.8613281,34.412354
994616065653400,3942,3959,3957,3953,4027,0.05739632,-0.11119379,-0.3056567,760,963,-0.3129771,1.6946565,-1.1145039,0.049072266,-0.05126953,0.8676758,34.318233
994616107627900,3940,3960,3951,3951,4026,0.05739632,-0.11119379,-0.3056567,760,963,-0.55725193,0.9312977,-1.2290076,0.053955078,-0.040283203,0.8598633,34.365295
994616147653200,3940,3959,3951,3951,4027,0.05739632,-0.11119379,-0.3056567,760,963,-0.38931298,0.86259544,-1.4045801,0.052490234,-0.020507812,0.85961914,34.412354
994616188647400,3941,3961,3951,3951,4026,0.05739632,-0.11119379,-0.3056567,760,963,-0.3816794,1.29771,-1.167939,0.053222656,-0.048339844,0.86572266,34.365295
994616229662900,3941,3959,3951,3951,4027,0.05739632,-0.11119379,-0.3056567,760,963,-0.3816794,1.1984733,-1.2900764,0.03881836,-0.049804688,0.8718262,34.271175
994616270641700,3941,3962,3951,3951,4027,0.05739632,-0.11119379,-0.3056567,760,963,-0.29007635,0.5496183,-1.1374046,0.05834961,-0.029052734,0.8469238,34.365295
994616311671100,3934,3943,3917,4002,4015,0.05739632,-0.11119379,-0.3056567,760,963,-0.007633588,0.9236641,-1.389313,0.053955078,-0.052490234,0.8791504,34.365295
994616352591600,3940,3959,3953,3951,4027,0.05739632,-0.11119379,-0.3056567,760,963,-0.129771,1.3282443,-0.9312977,0.045654297,-0.057128906,0.8791504,34.271175
994616392601900,3894,3960,3951,3950,4026,0.05739632,-0.11119379,-0.3056567,760,963,-0.38931298,0.7557252,-1.3816794,0.052734375,-0.03881836,0.8366699,34.365295
994616432614600,3939,3959,3951,3951,4026,0.05741826,-0.11120071,-0.30539373,760,964,-0.45801526,1.167939,-1.2748091,0.06689453,-0.025390625,0.85546875,34.45941
994616473606900,3938,3959,3950,3949,4026,0.057440206,-0.111207634,-0.3056567,761,964,2.312977,0.8015267,-1.4045801,0.032226562,-0.051757812,0.88012695,34.412354
994616514654600,3939,3959,3950,3950,4026,0.05746215,-0.111214556,-0.30591968,762,964,-0.6259542,1.0305344,-1.0305344,0.05102539,-0.037353516,0.88500977,34.365295
994616555635100,3939,3958,3949,3949,4027,0.05746215,-0.111214556,-0.30591968,762,964,-1.3435115,0.6793893,-1.0076336,0.059570312,-0.02368164,0.8588867,34.365295
994616596640700,3939,3957,3951,3950,4027,0.057440206,-0.11120763,-0.3056567,761,964,-0.870229,0.7099237,-1.1450381,0.05834961,-0.04296875,0.88671875,34.318233
994616637740700,3931,3959,3978,3921,4027,0.057418264,-0.111200705,-0.30591968,761,963,0.5954198,1.9236641,-1.0305344,0.034179688,-0.050048828,0.8562012,34.365295
994616678665700,3937,3958,3949,3947,4026,0.057440206,-0.111207634,-0.30618265,762,963,-0.5038168,0.45038167,-1.259542,0.06713867,-0.037109375,0.8618164,34.365295
994616717667500,3936,3956,3948,3947,4026,0.057440206,-0.111207634,-0.30618265,762,963,1.0,1.0458015,-1.29771,0.064941406,-0.04638672,0.8874512,34.224117
994616758619400,3932,3953,3947,3945,4025,0.057462145,-0.11121457,-0.30644563,763,963,0.7099237,1.29771,-1.389313,0.060546875,-0.053955078,0.88134766,34.412354
994616799657400,3931,3954,3947,3944,4025,0.057484083,-0.111221515,-0.30618265,763,964,-0.41221374,0.9541985,-1.0076336,0.06298828,-0.037597656,0.857666,34.318233
994616841613100,3935,3957,3947,3946,4027,0.057440203,-0.11120764,-0.30618265,762,963,-2.076336,0.32061067,-0.9541985,0.057861328,-0.03466797,0.84155273,34.318233
994616882657800,3936,3956,3948,3947,4027,0.057440203,-0.11120764,-0.30618265,762,963,-0.3740458,1.1832061,-1.3206106,0.05419922,-0.041259766,0.8544922,34.365295
994616923641700,3933,3953,3945,3944,4025,0.057484083,-0.111221515,-0.30723453,765,962,-5.740458,-1.70229,1.3587786,0.08520508,0.032470703,1.0554199,34.318233
994616964625500,3936,3957,3949,3947,4025,0.05737442,-0.11118672,-0.30539376,759,963,-0.33587787,1.038168,-0.97709924,0.057128906,-0.032470703,0.8486328,34.365295
994617004667800,3935,3957,3950,3949,4026,0.05737442,-0.11118672,-0.30539376,759,963,-0.3740458,0.7480916,-1.2290076,0.06347656,-0.03515625,0.8457031,34.318233
994617044694900,3935,3957,3949,3949,4026,0.057352476,-0.1111798,-0.30565673,759,962,-0.58778626,1.167939,-1.129771,0.045410156,-0.051757812,0.8664551,34.412354
994617085675400,3935,3958,3950,3949,4026,0.057352476,-0.1111798,-0.30565673,759,962,-0.53435117,1.129771,-1.2748091,0.048828125,-0.039794922,0.85546875,34.45941
994617125711400,3935,3957,3949,3948,4027,0.057352476,-0.1111798,-0.30565673,759,962,-0.7251908,0.57251906,-1.1068702,0.06640625,-0.032226562,0.85058594,34.365295
994617165650900,3937,3958,3951,3950,4026,0.057374418,-0.11118672,-0.30539376,759,963,-0.53435117,0.5114504,-1.038168,0.05126953,-0.043945312,0.87768555,34.412354
994617206643200,3937,3959,3949,3947,4027,0.057396363,-0.11119364,-0.30565673,760,963,-0.3129771,1.4122137,-1.1908396,0.036621094,-0.052246094,0.86376953,34.412354
994617246615200,3935,3958,3949,3949,4026,0.05737442,-0.11118672,-0.30539376,759,963,-0.47328246,0.7633588,-1.221374,0.06274414,-0.030517578,0.84521484,34.412354
994617287630900,3937,3958,3950,3950,4026,0.05737442,-0.11118672,-0.30539376,759,963,-0.3129771,0.8015267,-1.2748091,0.059814453,-0.029541016,0.8557129,34.412354
994617328636400,3938,3959,3949,3949,4026,0.05737442,-0.11118672,-0.30591968,760,962,-0.40458015,1.2519084,-1.4274809,0.03955078,-0.04345703,0.8527832,34.365295
