nanoTime,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
1663167036295,3056,1478,1088,768,3766,0.104648255,0.053328607,1.7157795,2330,2028,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1663231718328,2006,1242,1072,765,3802,0.10482112,0.052144654,1.637415,2453,1853,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1663296799486,1538,1218,1095,752,3811,0.10489771,0.05099672,1.5606284,2574,1682,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1663362018939,1444,1270,1167,785,3814,0.10488344,0.049593203,1.4883121,2681,1514,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1663426756508,1449,1292,1138,807,3816,0.10472988,0.04773575,1.4223071,2766,1348,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1663491035340,1529,1254,1092,842,3822,0.10438606,0.045437343,1.3636652,2827,1186,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1663555801613,1734,1220,1104,915,3835,0.1037851,0.042577572,1.3150162,2856,1030,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1663620812736,2014,1255,1140,1028,3843,0.10294681,0.03937197,1.2760968,2858,884,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1663685826229,2194,1250,1151,1046,3846,0.10195101,0.036091328,1.2379664,2856,737,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1663750878759,2294,1249,1150,1059,3852,0.1008835,0.033003256,1.199573,2858,593,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1663814909410,2261,1241,1127,1044,3851,0.09968154,0.029915553,1.1617056,2858,449,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1663880805247,2172,1273,1156,1107,3850,0.09834525,0.026833344,1.1238382,2857,304,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1663944770324,1992,1326,1188,1170,3819,0.09683356,0.023679439,1.0833411,2858,151,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1664009773466,1758,1343,1209,1211,3282,0.09508764,0.020386025,1.0402143,2859,4084,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1664074880921,1544,1375,1218,1220,2455,0.09307327,0.016952638,0.99524677,2858,3912,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1664139808841,1494,1447,1260,1280,1942,0.09089408,0.013593969,0.94896436,2859,3737,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1664204805835,1561,1540,1327,1366,2103,0.088414386,0.010133991,0.9008412,2858,3553,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1664268779949,1860,1636,1327,1427,1937,0.08578541,0.0068153394,0.8519291,2859,3368,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1664333807720,1932,1710,1366,1613,1794,0.08293671,0.0035599298,0.8040689,2856,3183,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1664398961897,1539,1763,1331,1903,1738,0.080685824,0.0012233834,0.7427974,2902,2996,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1664463954391,1572,1861,1463,1740,1808,0.0770419,-0.0021225843,0.5700273,3123,2560,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1664528860533,1640,1850,1487,1742,1835,0.08335703,0.0019254579,0.5237449,3374,2635,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1664594014674,1663,1869,1498,1743,1902,0.08385516,0.0022131521,0.42513183,3574,2460,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1664660357453,1706,1929,1507,1798,1909,0.08471458,0.002602248,0.34755623,3742,2333,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1664723860258,1732,1901,1503,1781,1928,0.08622895,0.0031508475,0.28654763,3893,2252,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1664788833345,1766,1930,1544,1846,1956,0.08830367,0.0037621781,0.24289492,4023,2216,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1664853893617,1823,1955,1629,1919,1992,0.09091678,0.0044096736,0.2116017,45,2215,-15.519084,0.24427481,15.687023,0.0010986328,0.001953125,-1.734314,36.53,2
1664917903139,1893,1997,1727,1992,2039,0.09386382,0.0050427495,0.17715287,176,2215,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1664983052947,1920,2018,1749,1998,2077,0.097419806,0.0056793764,0.13534093,334,2214,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1665047932610,1891,2044,1711,1949,2044,0.10204806,0.006309622,0.07985465,541,2210,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1665112944456,1858,2087,1887,1971,2006,0.105786696,0.006608805,-0.0129730925,799,2115,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1665177955766,1854,2148,2050,1905,2017,0.10921486,0.006564329,-0.13051985,1097,1966,-15.519084,0.24427481,15.687023,0.0010986328,0.001953125,-1.734314,36.53,1
1665243095944,1739,2080,2049,1775,1943,0.111815654,0.0062229326,-0.24675176,1375,1802,-15.519084,0.24427481,15.687023,0.0010986328,0.001953125,-1.734314,36.53,2
1665307073744,1736,2066,2111,1745,1947,0.1129536,0.0059363004,-0.34799448,1593,1635,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1665372978787,1656,1952,1976,1594,1882,0.11312664,0.0058735274,-0.43792957,1768,1468,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1665436959439,1588,1853,1868,1511,1837,0.11270988,0.00606868,-0.51787186,1910,1306,-15.519084,0.24427481,15.687023,0.0010986328,0.001953125,-1.734314,36.53,2
1665501991211,1573,1782,1791,1465,1813,0.11207012,0.0064331777,-0.59308076,2037,1147,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1665567137871,1571,1759,1732,1471,1818,0.11157404,0.006767552,-0.6667118,2164,994,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1665632033886,1571,1796,1731,1528,1847,0.11104965,0.0071802023,-0.73902804,2287,842,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1665697006475,1509,1719,1603,1451,1815,0.11064149,0.0075521697,-0.81160724,2413,692,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1665762022637,1527,1631,1476,1358,2068,0.11032472,0.0078859925,-0.8847124,2542,543,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1665826148789,1593,1641,1499,1387,3619,0.109945714,0.00834888,-0.9562397,2665,394,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1665892435292,1726,1664,1551,1441,3874,0.109998785,0.008273682,-1.0382857,2823,240,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1665956946514,3091,1684,1587,1535,3583,0.10935628,0.009363984,-1.1100761,2932,76,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1666021254683,3828,1695,1558,1591,2630,0.10842535,0.011239544,-1.1760811,3012,4001,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1666086042514,3539,1184,998,1651,1417,0.107115805,0.014383124,-1.2286747,3038,3827,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1666151270453,2151,1355,1419,3059,609,0.105162784,0.019867199,-1.2547085,2961,3651,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1666215125662,3847,3055,3264,3001,3343,0.10374657,0.024197416,-1.3030946,2954,3460,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1666280090214,2767,2958,3095,2677,3190,0.1025232,0.028657634,-1.3554252,2953,3260,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1666345083432,2237,2687,2813,2292,2140,0.10154955,0.0331083,-1.4085448,2955,3060,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1666410075132,2160,2514,2607,2142,2076,0.10079872,0.037695218,-1.4616643,2955,2858,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1666475241145,2342,2637,2719,2297,2260,0.100284964,0.042384148,-1.5124172,2949,2659,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1666544432048,2740,2923,2938,2688,2718,0.100025855,0.046817455,-1.563696,2950,2465,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1666604195850,2890,3053,3050,2849,2943,0.09999449,0.05123521,-1.6115563,2945,2278,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1666670130117,3304,3288,3243,3204,3277,0.10016326,0.05537352,-1.6599424,2947,2096,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1666734127826,3222,3552,3488,3404,3150,0.1005197,0.059361313,-1.7099063,2955,1914,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1666799331303,3129,3529,3657,3240,3119,0.10109401,0.06346305,-1.7572407,2955,1734,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1666864174320,3130,3375,3538,3153,3165,0.10184042,0.06741996,-1.8027341,2954,1560,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1666929159447,3147,3347,3452,3157,3208,0.102776594,0.071383625,-1.8471757,2950,1387,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1666994174610,3132,3333,3461,3152,3224,0.10385026,0.07516897,-1.8921432,2950,1216,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1667059244607,3095,3195,3503,3135,3198,0.105049394,0.078771226,-1.935533,2950,1051,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1667124221993,2990,3262,3630,3058,3007,0.10636262,0.0822106,-1.977608,2950,891,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1667189203545,2781,3195,3869,2882,2701,0.108010545,0.08603546,-2.0152123,2931,729,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1667253226033,2296,3091,3955,2509,2302,0.109474644,0.0891101,-2.0614946,2945,567,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1667318327584,750,2189,3795,853,1045,0.11055896,0.09113956,-2.1161919,2999,413,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1667383665078,362,1801,3689,349,626,0.11117965,0.09216248,-2.1782525,3091,269,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1667448226042,1043,2366,3821,1224,1106,0.11342548,0.09539324,-2.2132273,3072,117,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1667513226095,811,2265,3810,1046,781,0.11557611,0.09826715,-2.2595096,3082,4047,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1667578249481,473,2063,3786,722,390,0.11794515,0.10114508,-2.3042142,3086,3881,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1667642233562,373,2060,3779,725,322,0.12050205,0.103982635,-2.348919,3088,3713,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1667707383874,261,3454,3639,910,265,0.12046974,0.10394986,-2.4425356,3267,3536,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1667773273623,278,3685,668,1267,271,0.119536266,0.103165105,-2.5511415,3500,3356,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1667840346455,2171,2210,1071,3739,922,0.11932601,0.10302419,-2.6508064,3695,3172,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1667902270406,3721,1433,1313,3638,1888,0.11997541,0.10337123,-2.7407415,3850,2985,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1667967479495,3781,1691,1633,1490,2278,0.12090758,0.103766285,-2.8259432,3990,2801,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1668032291087,3793,1703,1658,1507,2344,0.12219808,0.10418772,-2.9082522,21,2615,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1668097310215,3785,1799,1791,1594,2759,0.12327262,0.1044431,-2.9918761,156,2432,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1668162295565,3716,1794,1802,1526,3407,0.12377317,0.10451861,-3.0797074,312,2254,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1668226302554,2961,1739,1743,1395,3775,0.123130135,0.10447876,3.103024,517,2077,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1668391500942,1706,1771,1334,3867,3867,0.12094584,0.10456305,2.988107,783,1906,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,4
1668456350293,1197,1654,1761,1085,3823,0.114396945,0.10557618,2.6888492,1496,1481,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1668520404170,1315,1732,1830,1157,3685,0.11383828,0.10584794,2.5960214,1686,1318,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1668585368280,1509,1775,1815,1336,2731,0.11413332,0.10566884,2.5152903,1832,1157,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1668651677768,1485,1723,1659,1326,1938,0.114562094,0.10535864,2.4387665,1966,1000,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1668719654555,1283,1606,1519,1185,1381,0.11503613,0.10495707,2.3659244,2091,848,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1668780402648,1287,1483,1449,1059,1133,0.11566039,0.10434484,2.2959747,2205,696,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1668844352879,980,1338,1373,908,952,0.11622507,0.10370769,2.22734,2317,547,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1668908399683,713,1267,1354,817,914,0.11681495,0.1029422,2.160546,2423,399,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.906189,36.53,2
1668972411950,767,1283,1399,920,998,0.11749318,0.10192868,2.094541,2522,247,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.890564,36.53,2
1669037428134,827,1317,1415,1409,1114,0.11833325,0.100474134,2.029588,2609,87,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.874939,36.53,1
1669102416430,915,1318,1384,1043,1262,0.11939303,0.09832859,1.9680535,2674,4014,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1669167513373,995,1331,1303,932,1534,0.12057702,0.095506616,1.9099375,2718,3837,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1669232456262,1053,1378,1307,983,2107,0.121824756,0.09196966,1.8586587,2734,3658,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1669297446057,1168,1471,1346,1074,2794,0.123039804,0.087865956,1.8097466,2734,3472,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1669362467871,1291,1566,1341,1127,3303,0.12404187,0.08375246,1.7592567,2738,3284,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1669427613591,1395,1685,1379,1260,3542,0.12485661,0.079480626,1.7106076,2736,3097,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1669492485870,1501,1766,1478,1433,3626,0.12544662,0.075288154,1.6622216,2736,2913,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1669557470665,1565,1817,1545,1511,3570,0.12583315,0.07107205,1.6143614,2735,2730,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1669621508526,1566,1826,1597,1535,3343,0.12601553,0.06688826,1.5659753,2736,2547,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1669686538489,1583,1847,1669,1555,2923,0.12599656,0.06295364,1.5178522,2742,2370,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1669751575897,1570,1843,1679,1532,2430,0.12578347,0.058932588,1.4718328,2742,2195,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1669816540379,1554,1914,1737,1550,1989,0.12538563,0.05492559,1.4273912,2739,2023,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1669881618934,1531,1930,1737,1542,1803,0.124833174,0.05109964,1.3821607,2741,1853,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1669951855462,1492,1914,1726,1522,1768,0.12412124,0.047370385,1.338245,2742,1687,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1670011768008,1541,1953,1754,1563,1978,0.12325157,0.04369837,1.2951182,2742,1523,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1670076681250,1618,1977,1783,1586,2092,0.12223693,0.040111545,1.2525173,2742,1361,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1670141770620,2037,2021,1811,1661,1770,0.121120855,0.036724165,1.2112314,2743,1205,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1670206814138,1940,2055,1847,1821,1704,0.119890206,0.033450354,1.1712602,2743,1053,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1670270703778,1616,2103,1878,1976,1702,0.11856552,0.030313123,1.1328669,2742,906,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1670335730945,1539,2050,1864,1822,1632,0.117833704,0.028750248,1.0784324,2808,765,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1670400628057,1594,2032,1965,1776,1684,0.1189214,0.030777905,0.9790305,3047,626,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1670465610058,1635,2066,2003,1847,1765,0.120872386,0.03368066,0.86858386,3333,492,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1670530616021,1634,2050,1965,1853,1740,0.12368134,0.037000626,0.784697,3587,427,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1670595726688,1662,2038,1973,1878,1763,0.12659577,0.039910972,0.735522,3770,423,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1670659912715,1690,2010,1946,1852,1752,0.12906964,0.042149615,0.69739157,3915,423,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1670724652682,1779,2056,2024,1904,1807,0.13125668,0.043982,0.6642576,4040,422,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1670789633036,1905,2111,2100,1963,1890,0.13344887,0.045698375,0.6324384,65,422,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1670854735222,1951,2130,2145,1971,1926,0.13595438,0.047534555,0.5969377,200,422,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1670919276357,1969,2155,2140,1979,1957,0.13907537,0.04965574,0.5543369,363,423,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1670983723252,1943,2104,2105,1934,1911,0.14306642,0.052126557,0.4949061,578,412,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.890564,36.53,1
1671048738772,1855,2127,2023,1919,1882,0.14646822,0.053962536,0.39971164,843,315,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1671115382463,1830,2257,2159,2002,1910,0.14988077,0.05540418,0.28479457,1142,177,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1671182074005,1602,2138,2051,1877,1740,0.15226571,0.05610238,0.1706664,1413,14,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1671243908590,1565,2145,2142,1750,1731,0.15312737,0.05625088,0.069160685,1625,3936,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1671308101228,1458,1995,2026,1575,1703,0.15870537,0.056637276,-0.08888318,2047,3757,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1671373819038,1460,1882,1950,1493,1726,0.15171511,0.057260234,-0.10650204,1928,3571,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1671437793419,1410,1737,1765,1361,1711,0.1502966,0.057411883,-0.19012591,2056,3381,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1671502778754,1429,1637,1591,1324,1722,0.14862457,0.057733666,-0.27006823,2171,3192,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1671567937366,1550,1691,1581,1454,1854,0.14693922,0.058200225,-0.35001054,2285,3002,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1671632885295,1599,1697,1535,1479,1920,0.13971993,0.060835555,-0.49464303,2393,2560,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1671697905705,1683,1647,1475,1453,2914,0.14330448,0.058902163,-0.50437284,2500,2630,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1671762847023,1809,1654,1492,1548,3882,0.14161235,0.059836213,-0.57852983,2599,2447,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1671826780924,3089,1647,1498,1634,3674,0.13987848,0.06096855,-0.64953125,2689,2267,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1671895897168,3822,1648,1519,1642,2715,0.1374597,0.06280554,-0.7100139,2738,2086,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1671956907465,3822,1853,1902,1735,2700,0.13484228,0.065055355,-0.7620816,2762,1912,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1672021835598,3321,2858,3053,2664,3790,0.13261181,0.06718416,-0.81888276,2803,1737,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,1
1672086864952,2340,2776,2991,2347,2810,0.13030149,0.06965463,-0.87016153,2827,1566,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1672150980314,2240,2781,2934,2324,2119,0.12774996,0.072680004,-0.91539204,2827,1394,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1672215915373,2318,2737,2831,2372,2191,0.12543601,0.07568996,-0.9587818,2827,1229,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,1
1672280083050,2451,2891,2999,2535,2323,0.12328123,0.07875978,-1.0016456,2827,1066,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1672345291273,2995,3140,3208,2901,2990,0.12129718,0.081860974,-1.0431945,2826,907,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1672416191650,3113,3390,3340,3263,2929,0.11945524,0.08502202,-1.0839546,2824,750,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1672474913856,2935,3486,3564,3173,2799,0.1177544,0.088235155,-1.1244516,2822,594,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1672540146375,3090,3418,3526,3174,3040,0.11619498,0.09149376,-1.1662636,2823,436,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1672604183979,3176,3395,3458,3213,3166,0.114709735,0.094962776,-1.2093904,2823,272,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1672670046383,3225,3412,3476,3248,3236,0.11334289,0.09857869,-1.254095,2824,103,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1672734927740,3241,3428,3531,3251,3282,0.11203868,0.102558196,-1.3014293,2823,4018,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1672800108279,3200,3414,3587,3195,3279,0.11088136,0.10675021,-1.3511302,2823,3829,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1672865718259,3133,3366,3631,3181,3214,0.10990365,0.11112929,-1.4024091,2823,3634,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1672928975685,3051,3360,3759,3111,3087,0.10913625,0.115643464,-1.4552656,2824,3434,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1672993988541,2949,3486,3954,3042,2902,0.108597815,0.1202833,-1.5086482,2824,3231,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1673059003637,2878,3691,3887,3063,2824,0.10831343,0.12485339,-1.5609788,2824,3032,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1673124250991,2751,3818,3573,3053,2654,0.108268924,0.12938608,-1.6127834,2824,2835,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1673189076422,1945,3912,2747,2709,1875,0.1084505,0.13370809,-1.6627474,2825,2646,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1673253015639,295,3725,868,1571,300,0.10867657,0.13615973,-1.7255968,2891,2473,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1673318078512,258,3652,524,1377,262,0.10915196,0.13920617,-1.7760867,2920,2310,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1673383193145,268,3639,561,1385,273,0.109803945,0.14233737,-1.8215802,2937,2154,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1673448341592,1073,3823,1578,2295,1101,0.110728994,0.14594834,-1.8615513,2932,1997,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.890564,36.53,1
1673512238550,664,3787,1303,1787,662,0.11181079,0.14956354,-1.9067818,2936,1829,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1673577436348,716,3790,1437,1831,674,0.11298666,0.15293062,-1.9512234,2943,1667,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1673648365616,383,3797,1304,1719,352,0.112465486,0.15162738,-2.0503623,3162,1509,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
